"diameter","albedo","rot_per","producer","spkid","full_name","epoch","e","a","om","w","ma","per","i"
,,,"Otto Matic",54154697,"       (2021 LD1)",2460600.5,0.6470,2.803,110.83,183.57,250.66,1.71e+03,39.26
,,,"Otto Matic",54157345,"       (2021 LL2)",2460600.5,0.7142,1.727,225.41,159.69,144.45,829,3.11
,,,"Otto Matic",54161318,"       (2021 MJ)",2460600.5,0.1956,0.8924,122.83,20.79,103.58,308,40.11
,,,"Otto Matic",54161734,"       (2021 MX)",2460600.5,0.8827,2.588,267.20,236.69,298.43,1.52e+03,18.29
,,,"Otto Matic",54161801,"       (2021 MG1)",2460600.5,0.6533,2.763,173.93,183.79,241.57,1.68e+03,24.24
,,,"Otto Matic",54161861,"       (2021 MK1)",2460600.5,0.2880,0.8077,273.99,198.98,354.19,265,19.24
,,,"Otto Matic",54166590,"       (2021 MU2)",2460600.5,0.6213,0.631,80.61,358.10,325.96,183,8.56
,,,"Otto Matic",54166597,"       (2021 NT1)",2460600.5,0.2549,1.276,298.14,132.84,343.88,526,24.52
,,,"Otto Matic",54166600,"       (2021 NW1)",2460600.5,0.5749,2,84.07,310.93,23.36,1.03e+03,9.42
,,0.2224095,Giorgini,54166827,"       (2021 NY1)",2460600.5,0.5956,2.454,174.74,172.11,289.81,1.4e+03,6.16
,,,"Otto Matic",54168783,"       (2021 NC5)",2459409.5,0.8688,2.293,141.01,295.20,332.01,1.27e+03,7.67
,,,"Otto Matic",54170851,"       (2021 NM8)",2460600.5,0.6033,2.423,306.54,23.84,300.16,1.38e+03,16.06
,,,"Otto Matic",54178641,"       (2021 NT14)",2460600.5,0.4086,1.559,41.45,15.08,172.56,711,6.72
,,,"Otto Matic",54177976,"       (2021 PT)",2460600.5,0.2462,1.225,152.30,234.00,79.48,495,10.15
,,,"Otto Matic",54178640,"       (2021 PH2)",2460600.5,0.6006,0.8727,315.29,214.69,50.50,298,10.07
,,,"Otto Matic",54179304,"       (2021 PH4)",2460600.5,0.6496,2.716,58.11,330.54,240.43,1.63e+03,6.73
,,,"Otto Matic",54184281,"       (2021 PC7)",2460600.5,0.3133,0.83,352.97,145.38,314.16,276,35.37
,,,"Otto Matic",54184708,"       (2021 PC9)",2460600.5,0.6679,1.846,315.44,267.83,127.36,916,11.30
,,,"Otto Matic",54186213,"       (2021 PL23)",2460600.5,0.5840,2.487,193.18,194.28,275.88,1.43e+03,8.10
,,,"Otto Matic",54186657,"       (2021 PA24)",2460600.5,0.6402,2.638,238.48,156.50,243.64,1.56e+03,30.48
,,,"Otto Matic",54186659,"       (2021 PD24)",2460600.5,0.3941,1.563,83.06,357.32,129.91,714,7.28
,,,"Otto Matic",54191846,"       (2021 QA6)",2460600.5,0.7343,3.494,98.33,319.58,165.30,2.39e+03,25.42
,,,"Otto Matic",54244192,"       (2021 QP80)",2460600.5,0.4353,1.791,25.47,350.14,110.86,876,13.99
,,,"Otto Matic",54195861,"       (2021 RW9)",2459467.5,0.7106,1.21,8.86,126.31,316.33,486,63.29
,,,"Otto Matic",54196368,"       (2021 RU12)",2460600.5,0.6359,2.391,205.16,232.52,279.74,1.35e+03,10.92
,,,"Otto Matic",54199511,"       (2021 RR23)",2460600.5,0.5982,2.474,254.28,16.83,304.41,1.42e+03,30.98
,,,"Otto Matic",54200300,"       (2021 SN1)",2460600.5,0.7791,1.787,208.37,284.82,70.88,872,12.38
,,,"Otto Matic",54201805,"       (2021 SX3)",2460600.5,0.6970,2.379,178.03,290.60,272.65,1.34e+03,4.76
,,,"Otto Matic",54202335,"       (2021 SP4)",2460600.5,0.4051,1.467,161.32,324.97,191.78,649,9.91
,,,"Otto Matic",54203006,"       (2021 SZ4)",2460600.5,0.8073,1.543,28.39,129.58,160.80,700,26.40
,,,"Otto Matic",54202340,"       (2021 TO1)",2459496.5,0.2104,1.25,17.89,328.39,31.16,511,40.27
,,,"Otto Matic",54204643,"       (2021 TG4)",2460600.5,0.5843,2.202,46.94,216.50,20.82,1.19e+03,7.78
,,,"Otto Matic",54206538,"       (2021 TA8)",2460600.5,0.3433,1.307,42.24,114.88,255.16,546,21.27
,,,"Otto Matic",54209486,"       (2021 TK15)",2460600.5,0.1339,1.115,31.55,162.37,35.82,430,56.51
,,,"Otto Matic",54210293,"       (2021 TP21)",2460600.5,0.6775,2.519,8.06,116.30,255.11,1.46e+03,25.41
,,,"Otto Matic",54213618,"       (2021 TD32)",2460600.5,0.4212,1.638,218.91,133.30,169.99,766,25.33
,,,"Otto Matic",54212683,"       (2021 UP1)",2460600.5,0.7453,2.752,222.69,67.92,252.18,1.67e+03,42.59
,,,"Otto Matic",54212684,"       (2021 UQ1)",2460600.5,0.6984,2.841,349.71,138.32,205.07,1.75e+03,8.44
,,,"Otto Matic",54213278,"       (2021 UN3)",2460600.5,0.7603,2.034,170.85,110.35,34.14,1.06e+03,6.08
,,,"Otto Matic",54213634,"       (2021 UM5)",2460600.5,0.6677,2.149,42.81,108.48,304.68,1.15e+03,9.48
,,,"Otto Matic",54214050,"       (2021 UU5)",2460600.5,0.7252,1.921,62.29,99.00,7.23,973,44.94
,,,"Otto Matic",54215198,"       (2021 UV7)",2459517.5,0.5904,2.194,10.46,296.34,19.31,1.19e+03,8.32
,,,"Otto Matic",54216372,"       (2021 VW3)",2460600.5,0.5996,2.004,262.62,75.55,27.86,1.04e+03,4.56
,,,"Otto Matic",54216374,"       (2021 VB4)",2459522.5,0.6190,2.551,203.97,172.06,7.60,1.49e+03,39.07
,,,"Otto Matic",54217964,"       (2021 VO6)",2460600.5,0.3446,1.045,77.65,80.75,198.47,390,19.81
,,,"Otto Matic",54217969,"       (2021 VS6)",2460600.5,0.5136,1.863,129.41,26.04,10.72,929,11.91
,,,"Otto Matic",54219296,"       (2021 VK11)",2460600.5,0.3238,1.424,315.77,157.35,233.29,621,9.09
,,,"Otto Matic",54220007,"       (2021 VG19)",2460600.5,0.5821,2.049,48.30,323.38,10.29,1.07e+03,14.78
,,,"Otto Matic",54220857,"       (2021 VN22)",2459527.5,0.3258,0.8863,303.53,236.36,274.73,305,4.49
,,6.27,"Otto Matic",54222424,"       (2021 VR27)",2460600.5,0.4955,2.033,131.59,352.34,337.62,1.06e+03,3.53
,,,"Otto Matic",54222425,"       (2021 WD)",2460600.5,0.6564,2.397,311.09,47.55,294.12,1.36e+03,9.09
,,,"Otto Matic",54239534,"       (2021 WC8)",2460600.5,0.7010,2.615,318.58,241.16,218.38,1.54e+03,17.72
,,,"Otto Matic",54226796,"       (2021 XG2)",2460600.5,0.4097,1.515,75.81,301.83,215.34,681,14.18
,,,"Otto Matic",54228542,"       (2021 XU2)",2460600.5,0.4249,1.685,232.47,193.72,98.00,799,29.06
,,,"Otto Matic",54229754,"       (2021 XJ5)",2460600.5,0.3963,1.431,272.35,112.95,266.93,625,12.15
,,,"Otto Matic",54230517,"       (2021 XL6)",2460600.5,0.3392,1.477,59.89,343.83,223.53,655,23.19
,,,"Otto Matic",54231658,"       (2021 YJ)",2460600.5,0.5618,2.303,274.25,176.47,288.58,1.28e+03,32.37
,,,"Otto Matic",54235430,"       (2022 AK)",2460600.5,0.5385,1.152,77.89,260.51,143.43,452,5.85
,,,"Otto Matic",54235437,"       (2022 AP)",2460600.5,0.6204,2.563,73.68,343.31,251.19,1.5e+03,11.40
,,,"Otto Matic",54235471,"       (2022 AC1)",2460600.5,0.5451,1.759,250.29,307.80,39.37,852,8.16
,,,"Otto Matic",54235476,"       (2022 AH1)",2460600.5,0.7199,2.75,76.85,318.40,231.55,1.67e+03,5.07
,,,"Otto Matic",54235530,"       (2022 AY1)",2460600.5,0.2389,1.194,107.26,117.71,323.93,476,25.52
,,,"Otto Matic",54235662,"       (2022 AN2)",2460600.5,0.6265,2.389,92.67,328.02,282.89,1.35e+03,12.61
,,,"Otto Matic",54235673,"       (2022 AY2)",2460600.5,0.6145,2.412,42.06,332.23,280.70,1.37e+03,10.94
,,,"Otto Matic",54235676,"       (2022 AA3)",2460600.5,0.6904,2.369,94.08,126.19,254.71,1.33e+03,8.00
,,,"Otto Matic",54239714,"       (2022 AP7)",2460600.5,0.7148,2.923,192.38,113.56,183.76,1.83e+03,13.83
,,,"Otto Matic",54239541,"       (2022 BA)",2460600.5,0.4021,0.8079,111.20,223.42,23.09,265,28.45
,,,"Otto Matic",54239715,"       (2022 BJ)",2460600.5,0.8004,2.394,102.38,278.80,278.32,1.35e+03,6.81
,,,"Otto Matic",54239841,"       (2022 BH1)",2460600.5,0.8659,2.331,316.11,46.71,295.66,1.3e+03,8.61
,,2.549,"Otto Matic",54239889,"       (2022 BX1)",2460600.5,0.4255,1.512,289.69,300.61,119.83,679,2.95
,,,"Otto Matic",54240400,"       (2022 BJ3)",2460600.5,0.6632,2.772,87.35,352.05,226.94,1.69e+03,28.82
,,,"Otto Matic",54240417,"       (2022 BJ4)",2460600.5,0.6494,1.974,124.75,90.33,326.85,1.01e+03,2.79
,,2.1836,"Otto Matic",54244194,"       (2022 BH7)",2460600.5,0.6447,1.362,148.84,108.04,210.41,581,19.17
,,,"Otto Matic",54244538,"       (2022 CV)",2460600.5,0.6728,1.267,307.75,65.09,354.30,521,40.35
,,,"Otto Matic",54244775,"       (2022 CY)",2460600.5,0.6370,1.63,345.80,272.00,71.78,760,13.77
,,,"Otto Matic",54244790,"       (2022 CN1)",2460600.5,0.2229,1.322,127.43,6.83,287.87,555,27.67
,,,"Otto Matic",54245557,"       (2022 CQ1)",2460600.5,0.6041,0.8963,340.24,307.48,326.59,310,24.18
,,,"Otto Matic",54245558,"       (2022 CS1)",2459619.5,0.7352,2.16,150.39,97.47,343.67,1.16e+03,13.83
,,,"Otto Matic",54245819,"       (2022 CQ3)",2460600.5,0.6547,1.925,328.88,99.34,21.61,976,1.96
,,,"Otto Matic",54246203,"       (2022 CR4)",2460600.5,0.6303,2.436,17.33,219.72,226.88,1.39e+03,26.55
,,,"Otto Matic",54248956,"       (2022 EX)",2460600.5,0.4753,1.813,156.86,325.08,39.24,892,27.53
,,,"Otto Matic",54262971,"       (2022 FG)",2460600.5,0.6797,2.228,170.49,104.53,254.32,1.21e+03,20.89
,,,"Otto Matic",54266163,"       (2022 FU3)",2460600.5,0.4997,2.102,94.26,172.27,278.35,1.11e+03,5.16
,,,"Otto Matic",54267691,"       (2022 FJ4)",2460600.5,0.6713,2.802,342.90,328.38,155.29,1.71e+03,20.22
,,,"Otto Matic",54272754,"       (2022 FE6)",2460600.5,0.5792,2.008,166.08,116.77,294.56,1.04e+03,9.96
,,9.26,"Otto Matic",54269648,"       (2022 GY2)",2460600.5,0.8650,2.167,195.36,237.85,298.49,1.16e+03,6.20
,,,"Otto Matic",54271298,"       (2022 GJ3)",2460600.5,0.3873,1.671,35.89,155.66,60.18,789,12.26
,,,"Otto Matic",54275851,"       (2022 GN5)",2460600.5,0.4044,1.581,208.51,136.71,307.46,726,31.58
,,86.6,"Otto Matic",54275938,"       (2022 HB)",2460600.5,0.3814,1.064,42.28,61.73,158.69,401,6.43
,,4.84,"Otto Matic",54276725,"       (2022 HT2)",2460600.5,0.5771,1.848,298.29,20.60,323.31,918,1.61
,,,"Otto Matic",54276732,"       (2022 HC3)",2460600.5,0.7629,2.926,216.17,98.13,157.78,1.83e+03,5.63
,,,"Otto Matic",54278655,"       (2022 HG5)",2460600.5,0.6774,2.905,152.78,154.90,160.89,1.81e+03,12.20
,,,"Otto Matic",54278314,"       (2022 JG1)",2460600.5,0.5108,1.974,132.65,38.80,333.53,1.01e+03,10.69
,,,"Otto Matic",54278657,"       (2022 JA2)",2460600.5,0.5002,1.935,189.77,328.32,359.40,983,26.23
,,,"Otto Matic",54279032,"       (2022 JQ2)",2460600.5,0.3956,1.707,273.46,29.43,356.14,814,5.58
,,,"Otto Matic",54280489,"       (2022 KA4)",2460600.5,0.6370,2.294,110.55,248.14,198.05,1.27e+03,10.30
,,,"Otto Matic",54280675,"       (2022 KM4)",2459729.5,0.7815,2.072,297.16,73.23,341.71,1.09e+03,5.36
,,,"Otto Matic",54280767,"       (2022 KP5)",2460600.5,0.7407,1.696,75.76,292.86,356.89,807,14.87
,,,"Otto Matic",54281979,"       (2022 LB1)",2460600.5,0.6263,2.724,86.06,200.62,181.31,1.64e+03,23.92
,,,"Otto Matic",54282389,"       (2022 LX1)",2460600.5,0.6252,2.589,111.13,211.61,190.77,1.52e+03,2.10
,,,"Otto Matic",54287659,"       (2022 MN)",2460600.5,0.6334,2.163,103.93,257.71,243.22,1.16e+03,5.59
,,,"Otto Matic",54289653,"       (2022 ME4)",2460600.5,0.5611,2.402,132.64,167.56,219.89,1.36e+03,13.52
,,,"Otto Matic",54291609,"       (2022 MK5)",2460600.5,0.5303,2.215,325.39,359.43,243.88,1.2e+03,10.82
,,,"Otto Matic",54289929,"       (2022 NH1)",2460600.5,0.4043,1.211,148.32,266.09,190.51,487,22.55
,,,"Otto Matic",54290589,"       (2022 OH)",2460600.5,0.6276,2.566,257.23,128.65,178.92,1.5e+03,0.64
,,,"Otto Matic",54290699,"       (2022 OL)",2460600.5,0.6740,2.066,328.99,240.08,290.35,1.09e+03,6.58
,,,"Otto Matic",54291613,"       (2022 OE2)",2459788.5,0.8992,2.447,107.58,330.15,347.86,1.4e+03,4.68
,,,"Otto Matic",54291772,"       (2022 OQ2)",2460600.5,0.6928,2.814,60.63,325.92,152.80,1.72e+03,9.21
,,,"Otto Matic",54291775,"       (2022 OT2)",2460600.5,0.5147,1.729,70.10,322.54,324.39,830,7.01
,,,"Otto Matic",54292681,"       (2022 OY4)",2460600.5,0.5705,1.707,275.77,291.99,35.72,815,6.91
,,,"Otto Matic",54297993,"       (2022 QZ5)",2460600.5,0.6940,1.814,37.44,69.86,281.60,892,10.72
,,,"Otto Matic",54300842,"       (2022 QG41)",2460600.5,0.5358,2.062,37.80,11.25,233.92,1.08e+03,8.65
,,,"Otto Matic",54301957,"       (2022 QU60)",2460600.5,0.8124,2.436,33.42,72.79,184.79,1.39e+03,27.90
,,,"Otto Matic",54300306,"       (2022 RB)",2460600.5,0.6452,2.299,248.55,22.04,232.46,1.27e+03,4.64
,,,"Otto Matic",54302657,"       (2022 RX3)",2460600.5,0.6402,2.63,18.48,13.16,174.50,1.56e+03,70.59
,,,"Otto Matic",54303338,"       (2022 RE4)",2460600.5,0.5636,2.259,97.80,325.81,192.76,1.24e+03,10.33
,,,Giorgini,54303763,"       (2022 RM4)",2460600.5,0.5969,2.454,218.14,181.74,182.99,1.4e+03,38.30
,,,"Otto Matic",54307207,"       (2022 SN8)",2460600.5,0.5832,2.258,303.78,168.07,179.77,1.24e+03,14.18
,,,"Otto Matic",54308046,"       (2022 SF11)",2460600.5,0.3114,1.405,158.86,334.26,353.69,608,7.53
,,,"Otto Matic",54308085,"       (2022 SD12)",2460600.5,0.6412,2.673,233.81,141.59,163.37,1.6e+03,15.60
,,,"Otto Matic",54308092,"       (2022 SW12)",2460600.5,0.5424,2.095,182.91,140.59,258.91,1.11e+03,26.44
,,,"Otto Matic",54316644,"       (2022 SF95)",2460600.5,0.5855,2.126,164.47,317.55,199.91,1.13e+03,9.34
,,,"Otto Matic",54375414,"       (2022 SF289)",2460600.5,0.6257,2.371,341.83,313.09,217.27,1.33e+03,23.78
,,,"Otto Matic",54313617,"       (2022 TN1)",2460600.5,0.4042,1.644,38.12,220.84,63.12,770,29.79
,,,"Otto Matic",54316689,"       (2022 UN)",2460600.5,0.7067,2.247,27.10,274.51,228.64,1.23e+03,9.87
,,,"Otto Matic",54316902,"       (2022 UE1)",2460600.5,0.6705,2.704,42.48,43.03,144.44,1.62e+03,12.68
,,,"Otto Matic",54317193,"       (2022 UT2)",2460600.5,0.6558,2.61,161.34,147.45,183.76,1.54e+03,13.18
,,,"Otto Matic",54317860,"       (2022 UN3)",2460600.5,0.5440,2.202,354.04,348.04,235.84,1.19e+03,19.67
,,,"Otto Matic",54319455,"       (2022 UK7)",2460600.5,0.1722,1.144,214.13,53.36,339.65,447,44.36
,,12.55,"Otto Matic",54320190,"       (2022 UD9)",2460600.5,0.4025,1.46,93.47,47.70,349.85,644,9.03
,,,"Otto Matic",54320196,"       (2022 UL9)",2460600.5,0.5838,1.472,181.02,112.37,69.64,652,3.83
,,,"Otto Matic",54321077,"       (2022 UU11)",2460600.5,0.2501,0.9132,345.33,224.18,298.59,319,14.23
,,,"Otto Matic",54322868,"       (2022 US21)",2460600.5,0.3894,0.9328,26.35,230.92,155.85,329,22.87
,,,"Otto Matic",54322873,"       (2022 UX21)",2460600.5,0.6629,2.657,231.11,88.25,175.16,1.58e+03,0.38
,,,"Otto Matic",54322878,"       (2022 UC22)",2460600.5,0.4615,1.89,46.69,1.70,268.65,949,28.98
,,,"Otto Matic",54322905,"       (2022 UE28)",2460600.5,0.4152,1.562,12.97,134.62,300.50,713,17.74
,,,"Otto Matic",54326521,"       (2022 UJ65)",2460600.5,0.5954,1.906,250.64,245.01,235.01,961,9.91
,,,"Otto Matic",54327193,"       (2022 VX2)",2460600.5,0.4463,1.686,207.93,136.18,338.14,799,12.24
,,,"Otto Matic",54328070,"       (2022 WE4)",2460600.5,0.4448,1.83,230.84,184.60,270.03,904,17.74
,,,"Otto Matic",54328414,"       (2022 WN4)",2460600.5,0.1529,1.102,81.60,125.58,100.53,423,27.95
,,6.279,"Otto Matic",54328941,"       (2022 WS4)",2460600.5,0.6816,2.844,87.78,54.68,126.95,1.75e+03,6.18
,,,"Otto Matic",54331802,"       (2022 XQ)",2459916.5,0.5108,1.619,79.49,72.65,334.04,753,46.27
,,,"Otto Matic",54336235,"       (2022 YN2)",2460600.5,0.7556,2.68,87.80,263.61,161.71,1.6e+03,19.23
,,,"Otto Matic",54336634,"       (2022 YB4)",2460600.5,0.3901,1.512,68.26,112.10,311.23,679,3.10
,,,"Otto Matic",54336809,"       (2022 YU4)",2460600.5,0.5306,2.024,54.79,140.76,179.23,1.05e+03,5.20
,,,"Otto Matic",54336955,"       (2022 YU5)",2460600.5,0.6594,2.617,325.88,54.00,171.43,1.55e+03,12.92
,,,"Otto Matic",54337032,"       (2022 YO6)",2460600.5,0.5268,1.671,320.16,238.79,263.05,789,7.77
,,,"Otto Matic",54337424,"       (2022 YR6)",2459945.5,0.8110,2.777,61.53,278.60,12.19,1.69e+03,2.66
,,,"Otto Matic",54340315,"       (2022 YK9)",2460600.5,0.6463,2.818,39.20,150.93,117.48,1.73e+03,9.25
,,,"Otto Matic",54338717,"       (2023 AB1)",2459964.5,0.8322,3.076,121.94,90.44,351.43,1.97e+03,28.22
,,,"Otto Matic",54338832,"       (2023 AJ1)",2460600.5,0.5352,1.7,289.16,245.40,264.07,810,66.26
,,,"Otto Matic",54340046,"       (2023 BU2)",2460600.5,0.7063,2.267,117.60,277.29,206.29,1.25e+03,8.49
,,,"Otto Matic",54340780,"       (2023 BY9)",2460600.5,0.0551,1.097,330.43,347.06,347.72,420,44.44
,,,"Otto Matic",54340802,"       (2023 BA10)",2460600.5,0.8083,2.541,342.56,286.55,132.11,1.48e+03,12.03
,,,"Otto Matic",54340800,"       (2023 CM)",2460600.5,0.6133,2.212,283.15,302.95,163.64,1.2e+03,1.46
,,,"Otto Matic",54342225,"       (2023 DQ)",2460600.5,0.5396,1.613,165.93,75.22,259.95,748,32.90
,,,"Otto Matic",54342522,"       (2023 DP1)",2460600.5,0.5068,1.862,97.33,142.52,207.11,928,3.12
,,,"Otto Matic",54342545,"       (2023 DT1)",2460600.5,0.7549,2.573,185.81,253.23,153.72,1.51e+03,3.71
,,,"Otto Matic",54342612,"       (2023 EJ)",2460600.5,0.7530,1.392,359.81,296.62,312.66,600,35.78
,,,"Otto Matic",54347929,"       (2023 EP1)",2460600.5,0.4474,1.167,349.94,81.56,143.02,460,31.37
,,,"Otto Matic",54351264,"       (2023 EF3)",2460600.5,0.6969,2.553,152.45,113.64,120.64,1.49e+03,55.69
,,,"Otto Matic",54349266,"       (2023 FM)",2460600.5,0.6080,2.158,191.66,60.51,161.63,1.16e+03,12.44
,,,"Otto Matic",54351831,"       (2023 FR3)",2460600.5,0.6413,2.291,352.16,128.81,174.35,1.27e+03,8.12
,,,"Otto Matic",54352572,"       (2023 FC6)",2460600.5,0.4064,1.603,55.01,195.67,253.51,742,14.30
,,,"Otto Matic",54353681,"       (2023 FG14)",2460600.5,0.3665,1.609,121.52,1.75,308.18,745,23.20
,,,"Otto Matic",54354083,"       (2023 FR14)",2460600.5,0.4420,1.114,160.11,285.36,172.22,430,31.45
,,,"Otto Matic",54354220,"       (2023 FS14)",2460600.5,0.6472,2.687,114.22,152.47,108.31,1.61e+03,11.68
,,,"Otto Matic",54354300,"       (2023 GF1)",2460600.5,0.5640,1.959,289.93,208.06,215.54,1e+03,5.45
,,,"Otto Matic",54354303,"       (2023 GJ1)",2460600.5,0.2765,1.396,56.57,197.05,294.69,603,17.19
,,,"Otto Matic",54354357,"       (2023 GS1)",2460048.5,0.8970,2.185,350.58,64.68,15.84,1.18e+03,2.87
,,,"Otto Matic",54354410,"       (2023 GQ2)",2460600.5,0.4019,1.644,53.82,349.37,26.82,770,36.84
,,,"Otto Matic",54354411,"       (2023 GR2)",2460067.5,0.8767,2.463,156.28,242.67,21.26,1.41e+03,16.95
,,,"Otto Matic",54356030,"       (2023 HS3)",2460600.5,0.5764,1.967,175.16,133.46,163.50,1.01e+03,7.35
,,,"Otto Matic",54356839,"       (2023 HX4)",2460600.5,0.5181,2.03,150.57,170.59,148.87,1.06e+03,22.30
,,,"Otto Matic",54357153,"       (2023 HO6)",2460600.5,0.4218,1.751,99.27,199.70,193.59,846,8.29
,,,"Otto Matic",54358913,"       (2023 JG5)",2460600.5,0.6265,2.122,71.17,67.42,187.00,1.13e+03,7.85
,,,"Otto Matic",54359256,"       (2023 JD6)",2460600.5,0.4325,1.163,123.70,263.08,285.73,458,11.68
,,,"Otto Matic",54359389,"       (2023 JH6)",2460600.5,0.2620,1.105,181.84,259.65,231.20,424,20.57
,,,"Otto Matic",54359399,"       (2023 KK1)",2460600.5,0.6745,2.441,358.11,341.46,104.51,1.39e+03,2.48
,,,"Otto Matic",54359839,"       (2023 KP2)",2460600.5,0.7683,2.778,91.19,267.65,87.62,1.69e+03,15.31
,,,"Otto Matic",54360728,"       (2023 KM5)",2460600.5,0.1594,1.183,84.90,130.32,57.90,470,24.37
,,,"Otto Matic",54373236,"       (2023 LV1)",2460600.5,0.5999,0.8075,273.75,205.87,30.26,265,12.25
,,,"Otto Matic",54373330,"       (2023 LZ1)",2460600.5,0.2007,1.092,193.50,298.33,163.72,417,29.16
,,,"Otto Matic",54373336,"       (2023 LF2)",2460600.5,0.6242,2.67,59.57,231.88,106.45,1.59e+03,3.01
,,,"Otto Matic",54373545,"       (2023 MK)",2460600.5,0.7130,2.492,98.52,60.83,139.34,1.44e+03,15.07
,,,"Otto Matic",54373713,"       (2023 MK1)",2460600.5,0.6025,2.425,166.73,181.47,101.06,1.38e+03,13.61
,,,"Otto Matic",54374363,"       (2023 MN5)",2460600.5,0.5409,2.241,137.39,193.06,113.52,1.23e+03,38.46
,,,"Otto Matic",54374472,"       (2023 MG6)",2460600.5,0.5313,2.204,295.53,359.32,137.80,1.2e+03,18.11
,,,"Otto Matic",54375413,"       (2023 OL)",2460600.5,0.7207,2.195,303.71,244.01,164.19,1.19e+03,4.83
,,,Giorgini,54375474,"       (2023 OQ)",2460600.5,0.6523,1.61,317.14,94.97,186.56,746,11.63
,,,"Otto Matic",54375848,"       (2023 OZ1)",2460600.5,0.6282,2.294,296.47,310.21,138.32,1.27e+03,29.59
,,,"Otto Matic",54375849,"       (2023 OF2)",2460600.5,0.2336,1.241,305.32,172.13,158.95,505,16.61
,,,"Otto Matic",54376460,"       (2023 OF5)",2460153.5,0.8997,1.772,147.48,308.26,341.18,862,11.40
,,,"Otto Matic",54376544,"       (2023 OE6)",2460600.5,0.6494,2.535,153.31,224.27,96.59,1.47e+03,40.27
,,,"Otto Matic",54376545,"       (2023 OF6)",2460600.5,0.6312,2.622,237.77,178.91,69.47,1.55e+03,9.51
,,,"Otto Matic",54376678,"       (2023 PH)",2460600.5,0.6839,2.863,136.16,115.52,97.43,1.77e+03,5.63
,,,"Otto Matic",54376984,"       (2023 QB)",2460600.5,0.7339,2.028,82.07,141.54,163.87,1.05e+03,3.73
,,,"Otto Matic",54377396,"       (2023 QL1)",2460600.5,0.6028,1.053,337.68,125.40,318.85,395,27.36
,,,"Otto Matic",54377967,"       (2023 QA4)",2460600.5,0.5742,2.196,218.35,197.72,103.70,1.19e+03,9.91
,,,"Otto Matic",54378342,"       (2023 QF5)",2460600.5,0.4510,1.617,350.20,129.61,146.61,751,25.31
,,,"Otto Matic",54378880,"       (2023 QL7)",2460600.5,0.2172,0.9719,334.92,233.78,179.88,350,25.09
,,,"Otto Matic",54379772,"       (2023 QP8)",2460600.5,0.5840,2.381,60.09,353.71,90.92,1.34e+03,6.73
,,,"Otto Matic",54418647,"       (2023 QR105)",2460600.5,0.6273,2.595,92.93,350.71,66.92,1.53e+03,13.59
,,,"Otto Matic",54381325,"       (2023 RJ3)",2460600.5,0.6821,1.999,344.79,272.11,162.43,1.03e+03,8.31
,,,"Otto Matic",54382081,"       (2023 RE6)",2460600.5,0.7282,2.396,334.76,288.98,120.98,1.35e+03,10.49
,,,"Otto Matic",54382892,"       (2023 RC8)",2460200.5,0.7338,0.7036,161.39,19.47,135.54,216,27.12
,,,"Otto Matic",54383804,"       (2023 RG15)",2460600.5,0.5459,2.221,228.22,346.06,181.19,1.21e+03,13.83
,,,"Otto Matic",54427937,"       (2023 RT156)",2460600.5,0.5637,1.996,344.76,130.85,96.92,1.03e+03,34.13
,,,Giorgini,54385241,"       (2023 SP1)",2460600.5,0.6284,2.469,96.50,1.11,71.48,1.42e+03,1.89
,,,"Otto Matic",54385251,"       (2023 SZ1)",2460208.5,0.2662,1.129,9.58,83.15,307.01,438,42.37
,,,"Otto Matic",54391023,"       (2023 TT1)",2460227.5,0.7789,1.678,196.40,304.32,332.47,794,2.19
,,,"Otto Matic",54392417,"       (2023 TL4)",2460600.5,0.5797,1.485,195.75,89.12,232.45,661,60.70
,,,"Otto Matic",54395910,"       (2023 UN1)",2460600.5,0.3392,1.28,20.89,119.79,157.43,529,27.91
,,,"Otto Matic",54402459,"       (2023 VF1)",2460600.5,0.8562,2.061,131.91,124.38,134.68,1.08e+03,5.09
,,,"Otto Matic",54402981,"       (2023 VA3)",2460600.5,0.2036,1.224,47.00,211.12,25.82,495,23.93
,,,"Otto Matic",54403400,"       (2023 VS3)",2460600.5,0.4871,1.914,12.94,339.85,139.19,967,24.20
,,,"Otto Matic",54404083,"       (2023 VO5)",2460600.5,0.5290,1.961,18.69,139.92,88.03,1e+03,14.63
,,,Giorgini,54404094,"       (2023 VD6)",2460600.5,0.6824,2.427,101.12,49.10,67.99,1.38e+03,2.01
,,,"Otto Matic",54404388,"       (2023 VB7)",2460261.5,0.7137,2.471,182.02,121.86,15.68,1.42e+03,1.06
,,,"Otto Matic",54405399,"       (2023 VN9)",2460600.5,0.7325,3.232,281.80,55.44,66.74,2.12e+03,9.47
,,,"Otto Matic",54407411,"       (2023 WX1)",2460600.5,0.6106,1.782,58.39,118.69,95.18,869,7.75
,,,"Otto Matic",54408200,"       (2023 WZ2)",2460600.5,0.9102,2.548,250.25,303.30,65.12,1.49e+03,21.51
,,,"Otto Matic",54408327,"       (2023 WE3)",2460275.5,0.5811,2.108,86.29,53.55,347.61,1.12e+03,7.25
,,,"Otto Matic",54408397,"       (2023 WK3)",2460600.5,0.4999,0.6441,235.05,11.13,90.66,189,24.47
